ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closestsecondary,secondary_school_ranking
ID777351515,1/1 Nangana Rd,MURRUMBEENA,602000.0,u,3/06/2017,2,1.0,1.0,1166.0,18.0,-37.88674,145.07234,19919.0,581.8,25.24,False,298.0,735.0,154.0,Murrumbeena Primary School,181.10000000000002,80,Oakleigh Grammar,1374.3000000000002,270
ID347593195,23 Waltham St,FLEMINGTON,1290000.0,h,3/06/2017,4,2.0,0.0,202.0,59.0,-37.78358,144.92927,20040.0,418.0,11.27,False,2047.667,9171.0,742.333,St Brendan's School,249.4,not ranked,Mount Alexander 7-12 College,383.29999999999995,not ranked
ID225377843,35 Bevis St,MULGRAVE,9000000.0,h,29/07/2017,3,1.0,1.0,744.0,59.0,-37.93168,145.16126,19913.0,2099.7,39.49,False,394.333,1153.667,165.333,St John Vianney's School,188.79999999999998,459,Wellington Secondary College,777.3,229
ID902770253,169 Balcombe Rd,MENTONE,1700000.0,h,17/06/2017,4,2.0,2.0,731.0,39.0,-37.98035,145.05593000000005,19865.0,827.7,44.79,False,50.333,68.0,12.0,Mentone Primary School,1095.3999999999999,not ranked,Mentone Girls Secondary College,213.7,not ranked
ID664609533,39 Elimatta Rd,CARNEGIE,1430000.0,h,22/05/2016,3,2.0,2.0,603.0,74.0,-37.9023,145.0568,19941.0,1513.0,30.83,False,3703.667,18944.0,2039.333,McKinnon Primary School,730.3,not ranked,McKinnon Secondary College,1319.5,48
ID296408318,3/136 New St,BRIGHTON,1392000.0,u,13/05/2017,3,2.0,1.0,188.0,49.0,-37.9181,144.9933,19951.0,422.3,28.67,True,2897.333,11243.0,942.0,St Joan of Arc School,235.8,95,Brighton Grammar School,778.5999999999999,46
ID665527461,22 Cavanagh St,CHELTENHAM,1740000.0,h,29/07/2017,4,2.0,2.0,721.0,9.0,-37.9641,145.06547,19866.0,998.8,42.2,False,1288.333,4242.333,480.0,Cheltenham East Primary School,283.9,172,Cheltenham Secondary College,1184.7,285
ID843518235,22 Kalonga Rd,BALWYN NORTH,1650000.0,h,26/08/2017,4,2.0,3.0,868.0,59.0,-37.80217,145.10183,19896.0,1948.3,29.1,False,959.0,4476.667,324.0,Greythorn Primary School,522.5999999999999,93,Box Hill Senior Secondary College,1185.5,not ranked
ID787433247,11 Sackville St,HEIDELBERG HEIGHTS,1000500.0,h,30/07/2016,4,2.0,1.0,592.0,69.0,-37.7478,145.0477,19935.0,1540.1,30.94,False,1150.667,7827.0,922.333,St Pius X School,157.79999999999998,not ranked,East Preston Islamic College,1843.1,491
ID531327863,2/42 Railway Pde,PASCOE VALE,510000.0,t,17/09/2016,2,1.0,1.0,110.0,6.0,-37.7282,144.928,20034.0,285.0,23.76,False,659.0,5219.333,338.333,Pascoe Vale Primary School,881.7,414,Strathmore Secondary College,981.3,133
ID521057744,54b Salisbury St,MOONEE PONDS,842500.0,t,18/06/2016,3,2.0,1.0,216.0,24.0,-37.7607,144.9314,20038.0,1212.7,15.27,False,278.0,489.0,65.0,Moonee Ponds Primary School,325.40000000000003,225,Lowther Hall Anglican Grammar School,1448.3,not ranked
ID423112607,11 Rove La,DOREEN,365500.0,h,23/09/2017,2,1.0,2.0,184.0,49.0,-37.60835,145.12073,52161.0,1865.5,58.16,False,2006.667,7754.333,1051.333,Ashley Park Primary School,996.1999999999999,not ranked,Hazel Glen College,1207.8999999999999,not ranked
ID162704107,30 Stirling St,KEW,2180000.0,h,19/08/2017,3,1.0,2.0,372.0,114.0,-37.80946,145.04251000000005,19904.0,1439.3,15.95,False,288.0,712.0,75.667,Ruyton Girls' School,345.7,54,Ruyton Girls' School,345.7,5
ID935069150,1/16 Osborne Av,GLEN IRIS,965000.0,t,9/09/2017,2,2.0,1.0,704.0,39.0,-37.85698,145.04686,19912.0,589.3,22.0,False,2047.667,9171.0,742.333,St Roch's School,481.2,131,Sacre Coeur,673.6,16
ID353556986,2/530 Victoria St,BRUNSWICK WEST,497000.0,u,28/05/2016,2,1.0,1.0,0.0,42.0,-37.7647,144.9412,19968.0,1652.5,16.83,True,958.667,5673.0,628.0,St Joseph's School,310.90000000000003,113,Brunswick Secondary College,1397.5,211
ID640483497,1/60 Moonya Rd,CARNEGIE,820000.0,u,3/09/2016,3,1.0,2.0,0.0,30.0,-37.897,145.0623,19919.0,878.6,25.24,False,3703.667,18944.0,2039.333,St Patrick's School,591.9,346,Oakleigh Grammar,1806.5,270
ID979351391,72 Gooch St,THORNBURY,865000.0,t,7/11/2016,3,2.0,2.0,158.0,49.0,-37.7586,145.0056,20014.0,733.9,26.12,False,2403.667,5212.333,586.667,St Mary's School,398.4,159,Santa Maria College,1337.1,137
ID413754109,10/68 Kororoit Creek Rd,WILLIAMSTOWN NORTH,285000.0,u,10/09/2016,1,1.0,1.0,0.0,49.0,-37.8571,144.8841,19993.0,437.5,20.0,False,1002.667,4068.0,328.333,Bayside P-12 College,118.5,not ranked,Bayside P-12 College,118.5,243
ID783393628,1/15 Ross St,NIDDRIE,760000.0,u,18/06/2016,3,2.0,1.0,198.0,11.0,-37.7357,144.8908,20036.0,2946.2,19.76,False,71.0,261.0,20.0,St John Bosco's School,899.4,not ranked,Rosehill Secondary College,1288.0,239
ID120873478,129 Kerferd Rd,ALBERT PARK,1900000.0,h,18/03/2017,3,1.0,0.0,209.0,119.0,-37.8468,144.9546,19958.0,3114.1,15.67,False,1214.667,5603.667,375.333,Middle Park Primary School,279.3,242,Albert Park College,674.3,131
ID760048104,3 Plant St,MALVERN,3460000.0,h,4/06/2016,4,2.0,2.0,502.0,3.0,-37.8515,145.0324,19911.0,854.1,20.0,False,610.0,1743.667,228.0,Malvern Central School,531.9000000000001,68,Lauriston Girls' School,649.0,not ranked
ID629761583,6 Carlisle St,PRESTON,980000.0,h,19/11/2016,3,1.0,1.0,485.0,79.0,-37.7525,145.0106,20014.0,1096.1,26.12,False,659.0,5219.333,338.333,Penders Grove Primary School,393.40000000000003,not ranked,St John's College Preston,1196.3,not ranked
ID556811770,325 Forest Rd,THE BASIN,477000.0,h,8/07/2017,3,1.0,1.0,518.0,59.0,-37.85971,145.31036,19869.0,2284.3,49.93,False,502.667,1662.667,118.667,St Bernadette's Catholic Primary School,647.7,472,Boronia K-12 College,1510.3999999999999,473
ID539282064,373 Brunswick Rd,BRUNSWICK,1300000.0,h,8/04/2017,3,2.0,3.0,299.0,94.0,-37.7759,144.952,19970.0,589.8,13.08,False,941.333,5813.0,575.667,Brunswick South West Primary School,952.8,316,Brunswick Secondary College,616.5,211
ID888509390,17 Goodwood Dr,KEILOR DOWNS,683000.0,h,26/08/2017,3,2.0,2.0,664.0,41.0,-37.72474,144.79545,20001.0,527.3,30.48,False,2837.0,9343.667,1212.667,Monmia Primary School,883.9,not ranked,Catholic Regional College,1607.6,236
ID526854809,27 Marion Av,MOOROOLBARK,780000.0,h,15/07/2017,3,2.0,3.0,1469.0,34.0,-37.79335,145.30773,19877.0,1042.0,49.77,False,50.333,68.0,12.0,St Peter Julian Eymard,1052.3,not ranked,Yarra Hills Secondary College,867.4,468
ID941974314,4/64 Edward St,SANDRINGHAM,760000.0,u,17/06/2017,3,1.0,1.0,178.0,16.0,-37.96224,145.01683,19948.0,1708.0,36.33,False,101.667,251.333,18.667,Sandringham East Primary School,780.1,295,Sandringham College,821.9,304
ID811008652,3/14 Merton St,IVANHOE,421000.0,u,24/09/2016,1,1.0,1.0,0.0,27.0,-37.7753,145.0419,19932.0,303.6,26.43,False,555.667,1129.0,160.667,Ivanhoe Grammar School,384.1,150,Ivanhoe Grammar School,384.1,57
ID225280832,31 Hardwick St,COBURG,885000.0,h,18/06/2016,3,1.0,2.0,255.0,99.0,-37.7493,144.9701,19966.0,929.4,20.25,False,1071.333,5783.667,419.667,St Bernard's School,310.5,not ranked,Coburg High School,986.4000000000001,79
ID494572960,10 Dawe Ct,HOPPERS CROSSING,515000.0,h,3/06/2017,3,1.0,2.0,565.0,22.0,-37.86852,144.68039,19922.0,2442.0,31.95,False,512.0,1119.667,175.667,Cambridge Primary School,431.4,not ranked,The Grange P-12 College,1251.4,312
ID894949545,3 Kimber St,RICHMOND,1330000.0,h,22/04/2017,3,1.0,1.0,154.0,119.0,-37.8264,145.0123,19906.0,436.7,12.51,False,885.0,1901.0,227.667,Hawthorn West Primary School,880.6,125,Melbourne Girls College,468.8,not ranked
ID647660029,3 Johnson St,HAWTHORN,2053000.0,h,17/06/2017,4,3.0,2.0,354.0,49.0,-37.81691,145.03721000000004,19904.0,511.8,15.95,False,1173.667,8523.667,974.667,Methodist Ladies' College,348.1,41,Methodist Ladies' College,348.1,not ranked
ID801156206,7/7 Simpson St,NORTHCOTE,430000.0,u,15/10/2016,2,1.0,1.0,0.0,49.0,-37.7813,145.0062,19929.0,295.9,20.93,False,136.333,302.667,42.0,Westgarth Primary School,540.5,115,Santa Maria College,1261.5,137
ID508307219,6 Brady St,RICHMOND,1275000.0,h,18/03/2017,3,2.0,1.0,132.0,119.0,-37.822,145.0041,19906.0,689.5,12.51,False,885.0,1901.0,227.667,Trinity Catholic School,775.3,not ranked,Richmond High School,523.7,not ranked
ID368326040,22/49 Walsh St,SOUTH YARRA,567500.0,u,19/11/2016,1,1.0,1.0,0.0,49.0,-37.8368,144.9848,19959.0,688.0,13.09,False,1100.667,3636.333,457.333,Christ Church Grammar School,253.4,14,Melbourne Girls Grammar,568.6,21
ID601443746,15 May St,HAMPTON,1820000.0,h,16/09/2017,4,2.0,2.0,412.0,79.0,-37.93598,145.01152,19949.0,909.9,33.67,False,1841.667,9184.667,533.333,Hampton Primary School,762.8000000000001,76,St Leonard's College,889.1,43
ID460623893,73 Linacre Rd,HAMPTON,1403000.0,h,10/12/2016,3,1.0,2.0,495.0,69.0,-37.9428,145.0092,19949.0,865.3,33.67,False,1683.667,8938.667,509.333,Sandringham Primary School,537.9000000000001,353,St Leonard's College,1583.9,43
ID261656002,44 Meek St,BRIGHTON,2260000.0,h,26/08/2017,4,2.0,2.0,881.0,4.0,-37.90217,144.99337,19952.0,865.7,26.67,False,2897.333,11243.0,942.0,Firbank Grammar School,539.6999999999999,24,Firbank Grammar School,539.6999999999999,29
ID811170831,83 Cardigan St,CARLTON,840000.0,h,8/10/2016,2,1.0,0.0,66.0,119.0,-37.8049,144.9644,19842.0,583.0,4.54,False,97.667,243.0,33.0,Carlton Gardens Primary School,550.5,199,Academy of Mary Immaculate,890.2,144
ID372138367,5 Charles St,ABBOTSFORD,1465000.0,h,4/03/2017,3,2.0,0.0,134.0,119.0,-37.8093,144.9944,19977.0,207.0,11.35,False,1214.667,5603.667,375.333,Abbotsford Primary School,389.79999999999995,not ranked,Collingwood College,782.3,359
ID504723020,6 Tame St,DIGGERS REST,615000.0,h,12/08/2017,6,3.0,1.0,850.0,39.0,-37.62856,144.71825,15353.0,226.4,40.0,False,294.667,840.667,110.667,Diggers Rest Primary School,1033.1999999999998,not ranked,Sunbury Downs Secondary College,5105.900000000001,not ranked
ID319341403,8 Geddes St,ASCOT VALE,710000.0,h,4/06/2016,2,1.0,1.0,214.0,129.0,-37.7776,144.9142,20039.0,717.5,13.27,False,2489.667,11817.333,1268.667,Ascot Vale West Primary School,436.7,not ranked,Kensington Community High School,1522.8,not ranked
ID812986558,115/150 Peel St,NORTH MELBOURNE,470000.0,u,7/11/2016,2,1.0,1.0,0.0,13.0,-37.8044,144.9566,19842.0,811.2,4.54,False,71.0,261.0,20.0,North Melbourne Primary School,820.4,182,Simonds Catholic College,370.8,262
ID750661290,62 Northumberland Rd,SUNSHINE NORTH,790000.0,h,11/03/2017,3,1.0,2.0,568.0,59.0,-37.7727,144.8417,20004.0,1593.9,22.48,False,1412.0,6364.0,699.333,Sunshine North Primary School,404.0,not ranked,Braybrook College,804.0,139
ID791180596,35 Percy St,BRUNSWICK,705000.0,h,23/04/2016,2,1.0,1.0,161.0,109.0,-37.7646,144.9586,19968.0,358.1,16.83,False,958.667,5673.0,628.0,Brunswick North Primary School,893.3,not ranked,Sydney Road Community School,635.9,447
ID160936231,2/1 Alexandra Av,SOUTH YARRA,1350000.0,u,12/08/2017,2,2.0,1.0,0.0,89.0,-37.82863,144.98514,22247.0,672.5,11.5,False,1245.0,3886.0,447.667,Melbourne Girls Grammar,342.1,65,Melbourne Girls Grammar,342.1,21
ID164089207,1 Hillside Rd,ROSANNA,2530000.0,h,13/08/2016,5,3.0,1.0,1850.0,109.0,-37.7465,145.0612,19936.0,593.0,33.33,False,824.667,1890.333,159.333,Heidelberg Primary School,1082.4,109,Our Lady of Mercy College,1391.0,90
ID402294322,8 Orgill St,DANDENONG,488000.0,h,12/08/2017,2,1.0,1.0,414.0,29.0,-37.99173,145.22308999999996,22250.0,1188.8,48.44,False,1083.667,3612.667,368.333,St Mary's School,230.2,159,St John's Regional College,324.1,364
ID885168569,3/16 McComas St,RESERVOIR,436000.0,u,10/09/2016,2,1.0,1.0,140.0,8.0,-37.7285,145.0242,20011.0,1886.6,31.46,True,824.667,1890.333,159.333,Holy Name School,532.6999999999999,463,Reservoir High School,850.5,346
ID444373274,30 Davidson St,RESERVOIR,925000.0,h,24/09/2016,5,3.0,4.0,922.0,5.0,-37.6961,144.9865,20008.0,2240.0,37.83,False,824.667,1890.333,159.333,St Joseph the Worker School,885.0,not ranked,William Ruthven Secondary College,1434.8000000000002,not ranked
ID487890457,132 Templewood Cr,AVONDALE HEIGHTS,1107500.0,h,8/07/2017,3,3.0,1.0,668.0,5.0,-37.75962,144.86675,20004.0,4209.3,22.48,False,1672.667,10063.667,646.333,St Martin de Porres School,469.0,not ranked,St Bernard's College,1841.9,130
ID888506769,12 Merricks St,BROADMEADOWS,575500.0,h,23/09/2017,3,1.0,3.0,580.0,49.0,-37.6798,144.90936000000005,22254.0,973.0,29.86,False,684.0,1695.667,161.0,Broadmeadows Valley Primary School,453.79999999999995,not ranked,Hume Central Secondary College,533.0,not ranked
ID587575821,51 Hunter St,RICHMOND,1145000.0,h,19/11/2016,2,1.0,1.0,197.0,59.0,-37.8215,145.0054,19906.0,700.7,12.51,False,824.667,1890.333,159.333,Trinity Catholic School,676.6,not ranked,Richmond High School,509.49999999999994,not ranked
ID640824651,8 Nyah St,KEILOR EAST,915000.0,h,11/03/2017,3,1.0,2.0,610.0,27.0,-37.7359,144.868,22253.0,4796.9,18.33,False,591.667,1189.667,177.333,Keilor Heights Primary School,223.39999999999998,not ranked,Essendon Keilor College,449.79999999999995,460
ID669364916,24 Lyell St,SOUTH MELBOURNE,1250000.0,h,17/09/2016,3,2.0,1.0,108.0,129.0,-37.8363,144.9509,20043.0,2005.0,0.0,False,1100.667,3636.333,457.333,Galilee Regional Catholic Primary School,344.2,208,Albert Park College,995.1,131
ID386202848,1/13 Narong Rd,CAULFIELD NORTH,536000.0,u,25/02/2017,2,1.0,1.0,771.0,59.0,-37.8686,145.0239,19944.0,541.2,21.21,False,1593.333,6648.333,530.0,Caulfield Junior College,441.5,226,Oakwood School,1083.3,565
ID508785714,5 Schofield St,MOORABBIN,1426000.0,h,10/09/2016,4,2.0,1.0,720.0,69.0,-37.9394,145.0408,19937.0,665.4,37.5,False,71.0,261.0,20.0,Moorabbin Primary School,310.5,237,Our Lady of the Sacred Heart College,1524.3,not ranked
ID452482534,4/47 Middle Rd,MARIBYRNONG,420000.0,u,25/02/2017,2,1.0,1.0,0.0,49.0,-37.7678,144.8899,20038.0,2585.4,15.27,False,717.333,1763.0,318.667,St Margaret's Primary School,142.1,216,Maribyrnong Secondary College,1312.8999999999999,not ranked
ID638329045,27 Connie St,BENTLEIGH EAST,1255000.0,h,28/08/2016,4,2.0,2.0,610.0,69.0,-37.9207,145.0757,19917.0,2519.2,29.27,True,925.667,4701.333,308.667,Coatesville Primary School,194.20000000000002,271,St James' College,746.8000000000001,not ranked
ID686916712,106 Malpas St,PRESTON,880000.0,h,16/09/2017,3,1.0,0.0,480.0,129.0,-37.73346,145.01506,20011.0,1219.5,31.46,False,705.333,5479.667,335.0,Holy Name School,471.7,463,Northern College of the Arts and Technology,1168.5,not ranked
ID952621011,4/97 Earl St,KEW,1000000.0,t,24/09/2016,4,3.0,2.0,317.0,27.0,-37.794,145.032,19931.0,1738.5,24.93,False,271.667,771.667,74.0,Kew Primary School,1079.9,356,Alphington Grammar School,1554.7,86
ID325397208,4/24 Grandview Gr,PRAHRAN,400000.0,u,12/08/2017,1,1.0,2.0,0.0,59.0,-37.85126,145.00832,19946.0,494.2,18.52,False,705.333,5479.667,335.0,Our Lady of Lourdes School,166.6,67,Loreto Mandeville Hall,671.0,15
ID959724663,146 Elizabeth St,COBURG NORTH,2000000.0,h,24/09/2016,3,1.0,1.0,973.0,5.0,-37.7284,144.9843,20011.0,1626.4,31.46,False,1071.333,5783.667,419.667,Newlands Primary School,213.0,not ranked,Coburg High School,1702.8000000000002,79
ID696148890,20 King St,PRAHRAN,780000.0,h,27/05/2017,2,1.0,0.0,117.0,119.0,-37.84998,144.99499,19958.0,453.8,15.67,False,705.333,5479.667,335.0,Windsor Primary School,816.9,not ranked,Prahran High School,416.4,not ranked
ID716306582,686A Hampton St,BRIGHTON,2250000.0,t,27/11/2016,4,2.0,2.0,230.0,7.0,-37.9237,145.0056,19951.0,1255.5,28.67,False,2744.333,10289.667,780.0,St Leonard's College,575.0999999999999,33,St Leonard's College,575.0999999999999,43
ID265668604,53 Derby St,MOONEE PONDS,951000.0,h,15/07/2017,2,1.0,1.0,172.0,119.0,-37.7638,144.9089,20038.0,927.5,15.27,False,313.333,545.333,65.667,Moonee Ponds West Primary School,574.2,not ranked,Lowther Hall Anglican Grammar School,688.1,not ranked
ID881693366,10 Jersey St,COBURG,862500.0,h,24/06/2017,3,1.0,2.0,490.0,19.0,-37.73533,144.95303,19964.0,886.8,24.25,False,1097.667,5916.0,553.333,Coburg North Primary School,139.6,270,Antonine College,1116.6000000000001,482
ID458363890,371 Station St,THORNBURY,1031000.0,h,17/06/2017,3,1.0,2.0,612.0,69.0,-37.76063,145.02139,19930.0,2101.3,22.93,False,2532.333,5455.0,713.0,Virtual School Victoria,410.6,not ranked,Virtual School Victoria,410.6,not ranked
ID467020803,16 Hayes Pde,PASCOE VALE,958000.0,h,29/04/2017,5,2.0,2.0,706.0,69.0,-37.7328,144.9281,20034.0,227.7,23.76,False,705.333,5479.667,335.0,Pascoe Vale Primary School,824.8,414,Strathmore Secondary College,479.4,133
ID882129767,5 Blairgowrie Ct,BRIGHTON,3025000.0,h,22/04/2017,3,2.0,4.0,649.0,52.0,-37.9056,144.9893,19952.0,1171.3,26.67,False,2897.333,11243.0,942.0,Firbank Grammar School,673.2,24,Firbank Grammar School,673.2,29
ID340198570,111 Hanson Rd,CRAIGIEBURN,600000.0,h,23/09/2017,4,2.0,2.0,630.0,16.0,-37.58905,144.93658,40221.0,1540.5,42.61,True,1288.333,4242.333,480.0,Craigieburn Primary School,761.6,not ranked,Mount Ridley P-12 College,1517.4,432
ID615421194,186 Mascoma St,STRATHMORE,910000.0,h,8/04/2017,5,2.0,2.0,533.0,54.0,-37.7189,144.9044,20033.0,1511.1,26.76,False,1412.0,6364.0,699.333,Oak Park Primary School,1009.5000000000001,not ranked,Glenroy Secondary College,2405.7,511
